circuit_type_index,distance,decoder,metric,depth,trial,value
2,3,MCCD,logical_accuracy,16,3,0.8300781
2,3,MCCD,logical_accuracy,16,4,0.7929688
2,3,MCCD,logical_accuracy,16,5,0.8359375
2,3,MCCD,logical_accuracy,16,6,0.76875
2,3,MCCD,logical_accuracy,16,7,0.7628906
2,3,MCCD,logical_accuracy,16,8,0.8550781
2,3,MCCD,logical_accuracy,16,9,0.8363281
2,3,MCCD,logical_accuracy,16,10,0.8039063
2,3,MCCD,logical_accuracy,16,11,0.8425781
2,3,MCCD,logical_accuracy,16,12,0.8394531
2,3,MCCD,logical_accuracy,16,13,0.8191406
2,3,MCCD,logical_accuracy,16,14,0.8054687
2,3,MCCD,logical_accuracy,16,15,0.7550781
2,3,MCCD,logical_accuracy,16,16,0.8425781
2,3,MCCD,logical_accuracy,16,17,0.8582031
2,3,MCCD,logical_accuracy,16,18,0.803125
2,3,MCCD,logical_accuracy,16,19,0.8457031
2,3,MCCD,logical_accuracy,20,0,0.8045313
2,3,MCCD,logical_accuracy,20,1,0.6928125
2,3,MCCD,logical_accuracy,20,2,0.7166406
2,3,MCCD,logical_accuracy,20,3,0.6748437
2,3,MCCD,logical_accuracy,20,4,0.7732813
2,3,MCCD,logical_accuracy,20,5,0.8119531
2,3,MCCD,logical_accuracy,20,6,0.7795313
2,3,MCCD,logical_accuracy,20,7,0.6861719
2,3,MCCD,logical_accuracy,20,8,0.7529687
2,3,MCCD,logical_accuracy,20,9,0.7869531
2,3,MCCD,logical_accuracy,20,10,0.8076562
2,3,MCCD,logical_accuracy,20,11,0.7592188
2,3,MCCD,logical_accuracy,20,12,0.7889063
2,3,MCCD,logical_accuracy,20,13,0.8103906
2,3,MCCD,logical_accuracy,20,14,0.81
2,3,MCCD,logical_accuracy,20,15,0.7451562
2,3,MCCD,logical_accuracy,20,16,0.7209375
2,3,MCCD,logical_accuracy,20,17,0.7475
2,3,MCCD,logical_accuracy,20,18,0.7158594
2,3,MCCD,logical_accuracy,20,19,0.7810938
2,3,MCCD,logical_accuracy,24,0,0.7646094
2,3,MCCD,logical_accuracy,24,1,0.780625
2,3,MCCD,logical_accuracy,24,2,0.7497656
2,3,MCCD,logical_accuracy,24,3,0.8079688
2,3,MCCD,logical_accuracy,24,4,0.7724219
2,3,MCCD,logical_accuracy,24,5,0.7403906
2,3,MCCD,logical_accuracy,24,6,0.730625
2,3,MCCD,logical_accuracy,24,7,0.6251562
2,3,MCCD,logical_accuracy,24,8,0.7614844
2,3,MCCD,logical_accuracy,24,9,0.7724219
2,3,MCCD,logical_accuracy,24,10,0.6896094
2,3,MCCD,logical_accuracy,24,11,0.7728125
2,3,MCCD,logical_accuracy,24,12,0.7122656
2,3,MCCD,logical_accuracy,24,13,0.7532813
2,3,MCCD,logical_accuracy,24,14,0.6732031
2,3,MCCD,logical_accuracy,24,15,0.7052344
2,3,MCCD,logical_accuracy,24,16,0.6521094
2,3,MCCD,logical_accuracy,24,17,0.7075781
2,3,MCCD,logical_accuracy,24,18,0.7099219
2,3,MCCD,logical_accuracy,24,19,0.6946875
2,3,MCCD,logical_accuracy,28,0,0.7632813
2,3,MCCD,logical_accuracy,28,1,0.7226562
2,3,MCCD,logical_accuracy,28,2,0.7101563
2,3,MCCD,logical_accuracy,28,3,0.7734375
2,3,MCCD,logical_accuracy,28,4,0.6234375
2,3,MCCD,logical_accuracy,28,5,0.6796875
2,3,MCCD,logical_accuracy,28,6,0.7597656
2,3,MCCD,logical_accuracy,28,7,0.7359375
2,3,MCCD,logical_accuracy,28,8,0.6949219
2,3,MCCD,logical_accuracy,28,9,0.71875
2,3,MCCD,logical_accuracy,28,10,0.7507812
2,3,MCCD,logical_accuracy,28,11,0.6664062
2,3,MCCD,logical_accuracy,28,12,0.6792969
2,3,MCCD,logical_accuracy,28,13,0.6972656
2,3,MCCD,logical_accuracy,28,14,0.6847656
2,3,MCCD,logical_accuracy,28,15,0.7324219
2,3,MCCD,logical_accuracy,28,16,0.7324219
2,3,MCCD,logical_accuracy,28,17,0.6535156
2,3,MCCD,logical_accuracy,28,18,0.6414062
2,3,MCCD,logical_accuracy,28,19,0.63125
2,3,MCCD,logical_accuracy,32,0,0.7671875
2,3,MCCD,logical_accuracy,32,1,0.6144531
2,3,MCCD,logical_accuracy,32,2,0.7488281
2,3,MCCD,logical_accuracy,32,3,0.6128906
2,3,MCCD,logical_accuracy,32,4,0.6992188
2,3,MCCD,logical_accuracy,32,5,0.6265625
2,3,MCCD,logical_accuracy,32,6,0.615625
2,3,MCCD,logical_accuracy,32,7,0.6207031
2,3,MCCD,logical_accuracy,32,8,0.7042969
2,3,MCCD,logical_accuracy,32,9,0.6136719
2,3,MCCD,logical_accuracy,32,10,0.6617188
2,3,MCCD,logical_accuracy,32,11,0.7199219
2,3,MCCD,logical_accuracy,32,12,0.6816406
2,3,MCCD,logical_accuracy,32,13,0.6105469
2,3,MCCD,logical_accuracy,32,14,0.6042969
2,3,MCCD,logical_accuracy,32,15,0.6574219
2,3,MCCD,logical_accuracy,32,16,0.6019531
2,3,MCCD,logical_accuracy,32,17,0.6308594
2,3,MCCD,logical_accuracy,32,18,0.7226562
2,3,MCCD,logical_accuracy,32,19,0.6589844
2,3,MCCD,logical_accuracy,36,0,0.590625
2,3,MCCD,logical_accuracy,36,1,0.6238281
2,3,MCCD,logical_accuracy,36,2,0.5828125
2,3,MCCD,logical_accuracy,36,3,0.6363281
2,3,MCCD,logical_accuracy,36,4,0.6257812
2,3,MCCD,logical_accuracy,36,5,0.6542969
2,3,MCCD,logical_accuracy,36,6,0.6375
2,3,MCCD,logical_accuracy,36,7,0.5734375
2,3,MCCD,logical_accuracy,36,8,0.5878906
2,3,MCCD,logical_accuracy,36,9,0.5917969
2,3,MCCD,logical_accuracy,36,10,0.5910156
2,3,MCCD,logical_accuracy,36,11,0.6097656
2,3,MCCD,logical_accuracy,36,12,0.6140625
2,3,MCCD,logical_accuracy,36,13,0.6515625
2,3,MCCD,logical_accuracy,36,14,0.6097656
2,3,MCCD,logical_accuracy,36,15,0.6824219
2,3,MCCD,logical_accuracy,36,16,0.6585937
2,3,MCCD,logical_accuracy,36,17,0.6597656
2,3,MCCD,logical_accuracy,36,18,0.6269531
2,3,MCCD,logical_accuracy,36,19,0.5621094
2,3,MCCD,wall_time_seconds,4,0,0.002796024
2,3,MCCD,wall_time_seconds,4,1,0.002785645
2,3,MCCD,wall_time_seconds,4,2,0.00277698
2,3,MCCD,wall_time_seconds,4,3,0.002844505
2,3,MCCD,wall_time_seconds,4,4,0.002771638
2,3,MCCD,wall_time_seconds,4,5,0.002793476
2,3,MCCD,wall_time_seconds,4,6,0.002746314
2,3,MCCD,wall_time_seconds,4,7,0.002792038
2,3,MCCD,wall_time_seconds,4,8,0.002744906
2,3,MCCD,wall_time_seconds,4,9,0.002802014
2,3,MCCD,wall_time_seconds,4,10,0.002777942
2,3,MCCD,wall_time_seconds,4,11,0.002724066
2,3,MCCD,wall_time_seconds,4,12,0.002770402
2,3,MCCD,wall_time_seconds,4,13,0.002754852
2,3,MCCD,wall_time_seconds,4,14,0.002317175
2,3,MCCD,wall_time_seconds,4,15,0.002397716
2,3,MCCD,wall_time_seconds,4,16,0.002285421
2,3,MCCD,wall_time_seconds,4,17,0.002200305
2,3,MCCD,wall_time_seconds,4,18,0.002603538
2,3,MCCD,wall_time_seconds,4,19,0.002343148
2,3,MCCD,wall_time_seconds,8,0,0.00241407
2,3,MCCD,wall_time_seconds,8,1,0.003517441
2,3,MCCD,wall_time_seconds,8,2,0.003441252
2,3,MCCD,wall_time_seconds,8,3,0.003578871
2,3,MCCD,wall_time_seconds,8,4,0.003490962
2,3,MCCD,wall_time_seconds,8,5,0.003465794
2,3,MCCD,wall_time_seconds,8,6,0.003491551
2,3,MCCD,wall_time_seconds,8,7,0.003510982
2,3,MCCD,wall_time_seconds,8,8,0.003517926
2,3,MCCD,wall_time_seconds,8,9,0.003460124
2,3,MCCD,wall_time_seconds,8,10,0.003549598
2,3,MCCD,wall_time_seconds,8,11,0.003535487
2,3,MCCD,wall_time_seconds,8,12,0.003510691
2,3,MCCD,wall_time_seconds,8,13,0.003497645
2,3,MCCD,wall_time_seconds,8,14,0.003490038
2,3,MCCD,wall_time_seconds,8,15,0.003493525
2,3,MCCD,wall_time_seconds,8,16,0.003547728
2,3,MCCD,wall_time_seconds,8,17,0.003450558
2,3,MCCD,wall_time_seconds,8,18,0.003480434
2,3,MCCD,wall_time_seconds,8,19,0.003475301
2,3,MCCD,wall_time_seconds,12,0,0.003538229
2,3,MCCD,wall_time_seconds,12,1,0.004640013
2,3,MCCD,wall_time_seconds,12,2,0.004712246
2,3,MCCD,wall_time_seconds,12,3,0.005033515
2,3,MCCD,wall_time_seconds,12,4,0.004705161
2,3,MCCD,wall_time_seconds,12,5,0.004846551
2,3,MCCD,wall_time_seconds,12,6,0.00469631
2,3,MCCD,wall_time_seconds,12,7,0.004729539
2,3,MCCD,wall_time_seconds,12,8,0.004842691
2,3,MCCD,wall_time_seconds,12,9,0.004672214
2,3,MCCD,wall_time_seconds,12,10,0.004724495
2,3,MCCD,wall_time_seconds,12,11,0.004617922
2,3,MCCD,wall_time_seconds,12,12,0.004769579
2,3,MCCD,wall_time_seconds,12,13,0.004761577
2,3,MCCD,wall_time_seconds,12,14,0.004663654
2,3,MCCD,wall_time_seconds,12,15,0.004719943
2,3,MCCD,wall_time_seconds,12,16,0.004705667
2,3,MCCD,wall_time_seconds,12,17,0.004683159
2,3,MCCD,wall_time_seconds,12,18,0.004715294
2,3,MCCD,wall_time_seconds,12,19,0.004648395
2,3,MCCD,wall_time_seconds,16,0,0.0047355
2,3,MCCD,wall_time_seconds,16,1,0.005767316
2,3,MCCD,wall_time_seconds,16,2,0.005899511
2,3,MCCD,wall_time_seconds,16,3,0.006214671
2,3,MCCD,wall_time_seconds,16,4,0.005872183
2,3,MCCD,wall_time_seconds,16,5,0.006080315
2,3,MCCD,wall_time_seconds,16,6,0.005766556
2,3,MCCD,wall_time_seconds,16,7,0.005851433
2,3,MCCD,wall_time_seconds,16,8,0.005925
2,3,MCCD,wall_time_seconds,16,9,0.005755566
2,3,MCCD,wall_time_seconds,16,10,0.005937316
2,3,MCCD,wall_time_seconds,16,11,0.005917408
2,3,MCCD,wall_time_seconds,16,12,0.005830295
2,3,MCCD,wall_time_seconds,16,13,0.005956814
2,3,MCCD,wall_time_seconds,16,14,0.005865499
2,3,MCCD,wall_time_seconds,16,15,0.005767703
2,3,MCCD,wall_time_seconds,16,16,0.005857453
2,3,MCCD,wall_time_seconds,16,17,0.005871832
2,3,MCCD,wall_time_seconds,16,18,0.005780801
2,3,MCCD,wall_time_seconds,16,19,0.005829632
2,3,MCCD,wall_time_seconds,20,0,0.005770974
2,3,MCCD,wall_time_seconds,20,1,0.007080227
2,3,MCCD,wall_time_seconds,20,2,0.006992668
2,3,MCCD,wall_time_seconds,20,3,0.007350579
2,3,MCCD,wall_time_seconds,20,4,0.00713896
2,3,MCCD,wall_time_seconds,20,5,0.007099904
2,3,MCCD,wall_time_seconds,20,6,0.007007211
2,3,MCCD,wall_time_seconds,20,7,0.006966412
2,3,MCCD,wall_time_seconds,20,8,0.006944485
2,3,MCCD,wall_time_seconds,20,9,0.006964512
2,3,MCCD,wall_time_seconds,20,10,0.007095188
2,3,MCCD,wall_time_seconds,20,11,0.007013731
2,3,MCCD,wall_time_seconds,20,12,0.00698489
2,3,MCCD,wall_time_seconds,20,13,0.007042125
2,3,MCCD,wall_time_seconds,20,14,0.007092319
2,3,MCCD,wall_time_seconds,20,15,0.007007688
2,3,MCCD,wall_time_seconds,20,16,0.006981552
2,3,MCCD,wall_time_seconds,20,17,0.007285334
2,3,MCCD,wall_time_seconds,20,18,0.007020883
2,3,MCCD,wall_time_seconds,20,19,0.006995365
2,3,MCCD,wall_time_seconds,24,0,0.007002026
2,3,MCCD,wall_time_seconds,24,1,0.008062311
2,3,MCCD,wall_time_seconds,24,2,0.008283012
2,3,MCCD,wall_time_seconds,24,3,0.008616433
2,3,MCCD,wall_time_seconds,24,4,0.008253805
2,3,MCCD,wall_time_seconds,24,5,0.008329652
2,3,MCCD,wall_time_seconds,24,6,0.008212082
2,3,MCCD,wall_time_seconds,24,7,0.008126639
2,3,MCCD,wall_time_seconds,24,8,0.008199923
2,3,MCCD,wall_time_seconds,24,9,0.008212283
2,3,MCCD,wall_time_seconds,24,10,0.008181244
2,3,MCCD,wall_time_seconds,24,11,0.008043192
2,3,MCCD,wall_time_seconds,24,12,0.008644462
2,3,MCCD,wall_time_seconds,24,13,0.008034036
2,3,MCCD,wall_time_seconds,24,14,0.008047506
2,3,MCCD,wall_time_seconds,24,15,0.007974997
2,3,MCCD,wall_time_seconds,24,16,0.008066148
2,3,MCCD,wall_time_seconds,24,17,0.008070186
2,3,MCCD,wall_time_seconds,24,18,0.007966109
2,3,MCCD,wall_time_seconds,24,19,0.008100659
2,3,MCCD,wall_time_seconds,28,0,0.008137442
2,3,MCCD,wall_time_seconds,28,1,0.009291217
2,3,MCCD,wall_time_seconds,28,2,0.009019099
2,3,MCCD,wall_time_seconds,28,3,0.009219989
2,3,MCCD,wall_time_seconds,28,4,0.009183601
2,3,MCCD,wall_time_seconds,28,5,0.009537324
2,3,MCCD,wall_time_seconds,28,6,0.009228751
2,3,MCCD,wall_time_seconds,28,7,0.00923311
2,3,MCCD,wall_time_seconds,28,8,0.009325139
2,3,MCCD,wall_time_seconds,28,9,0.009206295
2,3,MCCD,wall_time_seconds,28,10,0.009207368
2,3,MCCD,wall_time_seconds,28,11,0.008953653
2,3,MCCD,wall_time_seconds,28,12,0.009018824
2,3,MCCD,wall_time_seconds,28,13,0.009005755
2,3,MCCD,wall_time_seconds,28,14,0.00908608
2,3,MCCD,wall_time_seconds,28,15,0.009001851
2,3,MCCD,wall_time_seconds,28,16,0.009092368
2,3,MCCD,wall_time_seconds,28,17,0.009125158
2,3,MCCD,wall_time_seconds,28,18,0.009161986
2,3,MCCD,wall_time_seconds,28,19,0.009126224
2,3,MCCD,wall_time_seconds,32,0,0.009085208
2,3,MCCD,wall_time_seconds,32,1,0.01043951
2,3,MCCD,wall_time_seconds,32,2,0.0103521
2,3,MCCD,wall_time_seconds,32,3,0.01031583
2,3,MCCD,wall_time_seconds,32,4,0.01023792
2,3,MCCD,wall_time_seconds,32,5,0.01033574
2,3,MCCD,wall_time_seconds,32,6,0.01033889
2,3,MCCD,wall_time_seconds,32,7,0.01029502
2,3,MCCD,wall_time_seconds,32,8,0.01044364
2,3,MCCD,wall_time_seconds,32,9,0.01023721
2,3,MCCD,wall_time_seconds,32,10,0.01093499
2,3,MCCD,wall_time_seconds,32,11,0.01038203
2,3,MCCD,wall_time_seconds,32,12,0.0104761
2,3,MCCD,wall_time_seconds,32,13,0.01043708
2,3,MCCD,wall_time_seconds,32,14,0.0102632
2,3,MCCD,wall_time_seconds,32,15,0.01034126
2,3,MCCD,wall_time_seconds,32,16,0.01037942
2,3,MCCD,wall_time_seconds,32,17,0.01034809
2,3,MCCD,wall_time_seconds,32,18,0.01039282
2,3,MCCD,wall_time_seconds,32,19,0.01038203
2,3,MCCD,wall_time_seconds,36,0,0.01045722
2,3,MCCD,wall_time_seconds,36,1,0.01145159
2,3,MCCD,wall_time_seconds,36,2,0.01163679
2,3,MCCD,wall_time_seconds,36,3,0.01152209
2,3,MCCD,wall_time_seconds,36,4,0.01151742
2,3,MCCD,wall_time_seconds,36,5,0.01152302
2,3,MCCD,wall_time_seconds,36,6,0.01134045
2,3,MCCD,wall_time_seconds,36,7,0.01153403
2,3,MCCD,wall_time_seconds,36,8,0.01146068
2,3,MCCD,wall_time_seconds,36,9,0.01146702
2,3,MCCD,wall_time_seconds,36,10,0.01144287
2,3,MCCD,wall_time_seconds,36,11,0.01156173
2,3,MCCD,wall_time_seconds,36,12,0.01154551
2,3,MCCD,wall_time_seconds,36,13,0.01151101
2,3,MCCD,wall_time_seconds,36,14,0.01150952
2,3,MCCD,wall_time_seconds,36,15,0.01194841
2,3,MCCD,wall_time_seconds,36,16,0.01149791
2,3,MCCD,wall_time_seconds,36,17,0.01145795
2,3,MCCD,wall_time_seconds,36,18,0.01179186
2,3,MCCD,wall_time_seconds,36,19,0.01168193
2,3,MLE,logical_accuracy,4,0,0.9664063
2,3,MLE,logical_accuracy,4,1,0.9570312
2,3,MLE,logical_accuracy,4,2,0.9546875
2,3,MLE,logical_accuracy,4,3,0.9660156
2,3,MLE,logical_accuracy,4,4,0.9589844
2,3,MLE,logical_accuracy,4,5,0.9625
2,3,MLE,logical_accuracy,4,6,0.9625
2,3,MLE,logical_accuracy,4,7,0.9597656
2,3,MLE,logical_accuracy,4,8,0.9582031
2,3,MLE,logical_accuracy,4,9,0.9441406
2,3,MLE,logical_accuracy,4,10,0.95625
2,3,MLE,logical_accuracy,4,11,0.9515625
2,3,MLE,logical_accuracy,4,12,0.9550781
2,3,MLE,logical_accuracy,4,13,0.9566406
2,3,MLE,logical_accuracy,4,14,0.9554687
2,3,MLE,logical_accuracy,4,15,0.9472656
2,3,MLE,logical_accuracy,4,16,0.95
2,3,MLE,logical_accuracy,4,17,0.9457031
2,3,MLE,logical_accuracy,4,18,0.9621094
2,3,MLE,logical_accuracy,4,19,0.9539062
2,3,MLE,logical_accuracy,8,0,0.9171875
2,3,MLE,logical_accuracy,8,1,0.9042969
2,3,MLE,logical_accuracy,8,2,0.9050781
2,3,MLE,logical_accuracy,8,3,0.9253906
2,3,MLE,logical_accuracy,8,4,0.8945312
2,3,MLE,logical_accuracy,8,5,0.8957031
2,3,MLE,logical_accuracy,8,6,0.9246094
2,3,MLE,logical_accuracy,8,7,0.9144531
2,3,MLE,logical_accuracy,8,8,0.91875
2,3,MLE,logical_accuracy,8,9,0.9113281
2,3,MLE,logical_accuracy,8,10,0.9089844
2,3,MLE,logical_accuracy,8,11,0.9027344
2,3,MLE,logical_accuracy,8,12,0.9367188
2,3,MLE,logical_accuracy,8,13,0.9238281
2,3,MLE,logical_accuracy,8,14,0.9144531
2,3,MLE,logical_accuracy,8,15,0.9316406
2,3,MLE,logical_accuracy,8,16,0.9191406
2,3,MLE,logical_accuracy,8,17,0.9007812
2,3,MLE,logical_accuracy,8,18,0.9152344
2,3,MLE,logical_accuracy,8,19,0.9164062
2,3,MLE,logical_accuracy,12,0,0.9050781
2,3,MLE,logical_accuracy,12,1,0.8421875
2,3,MLE,logical_accuracy,12,2,0.8816406
2,3,MLE,logical_accuracy,12,3,0.8507813
2,3,MLE,logical_accuracy,12,4,0.8398438
2,3,MLE,logical_accuracy,12,5,0.8777344
2,3,MLE,logical_accuracy,12,6,0.8898438
2,3,MLE,logical_accuracy,12,7,0.8867188
2,3,MLE,logical_accuracy,12,8,0.8550781
2,3,MLE,logical_accuracy,12,9,0.8855469
2,3,MLE,logical_accuracy,12,10,0.8949219
2,3,MLE,logical_accuracy,12,11,0.86875
2,3,MLE,logical_accuracy,12,12,0.8773437
2,3,MLE,logical_accuracy,12,13,0.8941406
2,3,MLE,logical_accuracy,12,14,0.8726563
2,3,MLE,logical_accuracy,12,15,0.8714844
2,3,MLE,logical_accuracy,12,16,0.8847656
2,3,MLE,logical_accuracy,12,17,0.9070312
2,3,MLE,logical_accuracy,12,18,0.8957031
2,3,MLE,logical_accuracy,12,19,0.8464844
2,3,MLE,logical_accuracy,16,0,0.8414063
2,3,MLE,logical_accuracy,16,1,0.8542969
2,3,MLE,logical_accuracy,16,2,0.8617187
2,3,MLE,logical_accuracy,16,3,0.8597656
2,3,MLE,logical_accuracy,16,4,0.8710938
2,3,MLE,logical_accuracy,16,5,0.84375
2,3,MLE,logical_accuracy,16,6,0.8484375
2,3,MLE,logical_accuracy,16,7,0.8773437
2,3,MLE,logical_accuracy,16,8,0.8746094
2,3,MLE,logical_accuracy,16,9,0.8410156
2,3,MLE,logical_accuracy,16,10,0.8644531
2,3,MLE,logical_accuracy,16,11,0.8246094
2,3,MLE,logical_accuracy,16,12,0.8222656
2,3,MLE,logical_accuracy,16,13,0.828125
2,3,MLE,logical_accuracy,16,14,0.8394531
2,3,MLE,logical_accuracy,16,15,0.8304687
2,3,MLE,logical_accuracy,16,16,0.8261719
2,3,MLE,logical_accuracy,16,17,0.8691406
2,3,MLE,logical_accuracy,16,18,0.8710938
2,3,MLE,logical_accuracy,16,19,0.7828125
2,3,MLE,logical_accuracy,20,0,0.8296875
2,3,MLE,logical_accuracy,20,1,0.8167969
2,3,MLE,logical_accuracy,20,2,0.7566406
2,3,MLE,logical_accuracy,20,3,0.8121094
2,3,MLE,logical_accuracy,20,4,0.8214844
2,3,MLE,logical_accuracy,20,5,0.7570313
2,3,MLE,logical_accuracy,20,6,0.7929688
2,3,MLE,logical_accuracy,20,7,0.8378906
2,3,MLE,logical_accuracy,20,8,0.8402344
2,3,MLE,logical_accuracy,20,9,0.7367187
2,3,MLE,logical_accuracy,20,10,0.859375
2,3,MLE,logical_accuracy,20,11,0.8316406
2,3,MLE,logical_accuracy,20,12,0.8054687
2,3,MLE,logical_accuracy,20,13,0.8371094
2,3,MLE,logical_accuracy,20,14,0.7921875
2,3,MLE,logical_accuracy,20,15,0.7546875
2,3,MLE,logical_accuracy,20,16,0.7636719
2,3,MLE,logical_accuracy,20,17,0.8332031
2,3,MLE,logical_accuracy,20,18,0.7890625
2,3,MLE,logical_accuracy,20,19,0.8179688
2,3,MLE,logical_accuracy,24,0,0.8003906
2,3,MLE,logical_accuracy,24,1,0.825
2,3,MLE,logical_accuracy,24,2,0.7058594
2,3,MLE,logical_accuracy,24,3,0.7746094
2,3,MLE,logical_accuracy,24,4,0.7664062
2,3,MLE,logical_accuracy,24,5,0.7734375
2,3,MLE,logical_accuracy,24,6,0.8007812
2,3,MLE,logical_accuracy,24,7,0.7621094
2,3,MLE,logical_accuracy,24,8,0.7917969
2,3,MLE,logical_accuracy,24,9,0.8132812
2,3,MLE,logical_accuracy,24,10,0.7566406
2,3,MLE,logical_accuracy,24,11,0.7097656
2,3,MLE,logical_accuracy,24,12,0.7722656
2,3,MLE,logical_accuracy,24,13,0.7929688
2,3,MLE,logical_accuracy,24,14,0.7648438
2,3,MLE,logical_accuracy,24,15,0.828125
2,3,MLE,logical_accuracy,24,16,0.8121094
2,3,MLE,logical_accuracy,24,17,0.8082031
2,3,MLE,logical_accuracy,24,18,0.740625
2,3,MLE,logical_accuracy,24,19,0.8171875
2,3,MLE,logical_accuracy,28,0,0.78125
2,3,MLE,logical_accuracy,28,1,0.7550781
2,3,MLE,logical_accuracy,28,2,0.7414063
2,3,MLE,logical_accuracy,28,3,0.7949219
2,3,MLE,logical_accuracy,28,4,0.6851563
2,3,MLE,logical_accuracy,28,5,0.7863281
2,3,MLE,logical_accuracy,28,6,0.753125
2,3,MLE,logical_accuracy,28,7,0.7050781
2,3,MLE,logical_accuracy,28,8,0.7511719
2,3,MLE,logical_accuracy,28,9,0.8046875
2,3,MLE,logical_accuracy,28,10,0.8003906
2,3,MLE,logical_accuracy,28,11,0.7550781
2,3,MLE,logical_accuracy,28,12,0.7882813
2,3,MLE,logical_accuracy,28,13,0.7367187
2,3,MLE,logical_accuracy,28,14,0.7695312
